,name,label
33057,cong ty tnhh mot thanh vien san xuat thuong mai dich vu y tuong phat trien,0
6257,ho quoc phuong,1
13807,huynh tuan son,1
13173,le nguyen thuy suong,1
58614,co so thu muabao uyen,0
10372,dao van hop,1
7762,tran tat thu,1
53237,phong kham da khoa anh tu,0
11326,tran quang van sanh,1
37602,dgd chanh viet,0
32741,cty tnhh bang phuong,0
54741,nha khoa duong ba truc,0
8283,dang van thuy,1
40678,pk ba thien,0
30297,chi nhanh cong ty tnhh thuong mai dich vu minh phuong,0
20119,bui bao tran,1
7219,dang xuan thanh,1
13777,pham huynh duc bao,1
6995,doan thanh huy,1
48798,khiem,0
54751,nha khoa quoc,0
19794,doan xuan cau,1
4083,vu hong tan,1
3202,le tho,1
59486,quay thuoc anh thi,0
14992,nguyen cong tam,1
50533,tam,0
54449,thong,0
32527,cong ty tnhh  dat viet,0
32161,cty tnhh thuong mai dich vu xuat nhap khau nhi thien,0
24693,nguyen tan phuong,1
33563,dntn thuong mai dich vu sao rang dong,0
32328,cty tnhh do mi no,0
4553,bui anh samuel,1
30921,cty tnhh trang tri noi that toan canh,0
13101,nguyen quoc an,1
15292,le thanh tho,1
59920,quay thuoc bao ha,0
54427,hoi dong huong thuan,0
58156,co so thu muasang,0
34484,cong ty da quy lam dong,0
38081,dgd bach loan,0
18345,truong minh tan,1
43368,cnanh thao,0
39448,thang,0
16692,pham vo hoai than,1
20800,nguyen ba hoang linh,1
53142,phong kham da khoa nguyen anh chi,0
58130,co so thu muaanh son,0
1457,tran minh son,1
40349,dtb ho cao son,0
1041,nguyen ngoc quan,1
55355,quan ruou son,0
55929,tap hoa truong le an khe,0
28966,htx dich vu dien ham ninh,0
39393,dl bao huy,0
50264,ho kinh doanh do,0
35971,cn bui minh thao,0
18686,pham du,1
38643,dt bich phuong,0
17247,tran minh ton vinh phuc,1
53773,phong kham da khoa tran van do,0
7714,tran tat tai,1
26471,chi nhanh ha noi - cong ty co phan dau tu tam mat troi,0
2567,vu hoang hai thuan,1
45404,dgdan nhien,0
43669,cnbach cuc,0
30705,cty tnhh my giang,0
44155,cbvo ba ky,0
60042,quay thuoc le ngoc thuan,0
18654,chung van kiet,1
18896,le thang long,1
36048,cn le tien thanh,0
58285,co so thu muabich ngoc,0
54155,than,0
48383,pktran the son,0
18769,cu phi quang hao,1
24490,le hoang duc nha,1
34342,xi nghiep tu doanh co khi sua chua dan dung duc tan,0
51189,noi that tran ba long,0
57762,co so thanh,0
22019,huynh the hien,1
5342,le cong quoc,1
26186,dntn thuan phuoc,0
6773,nguyen ngoc quyen,1
35487,ch thuy,0
14408,nguyen khac bao thong,1
26026,cty tnhh thuong mai dich vu nguyen nghiem,0
14552,nguyen ngoc lan bao,1
11346,tran quang van tam,1
51873,dien thoai son,0
21278,hoang van tung,1
54700,nha khoa tran bich hao,0
36564,cb bao hien,0
33509,trung tam thuong mai du lich & hoat dong nhan dao thanh nien,0
17406,nguyen duc linh,1
27436,cong ty tnhh mot thanh vien tm dv hung dong,0
17985,nguyen tan dao,1
4479,nguyen ngoc thang,1
50955,cua hang cat linh,0
6246,ho quoc quyen,1
32059,cong ty tnhh thuong mai dich vu khoanh khac du lich viet,0
58711,ho kinh quan,0
41770,dccdvvtld thu,0
40820,pk doan bao khanh,0
50370,cua hang nguyen vu ngoc quyen,0
36000,cn thanh,0
40358,dtb tran quang van thu,0
38231,dgd pham quang thong,0
23240,nguyen phuong thanh,1
52969,phong kham cao phong,0
38922,dt cao nhan,0
14371,nguyen khac bao thanh,1
59800,quay thuoc bao quoc,0
37210,dgd bach nhan,0
29547,dntn thao hieu,0
32294,cty tnhh tm - dv  lam son ha,0
42034,cafebich hue,0
6546,huynh huu son,1
55490,quan ruou bao chan,0
3842,phan duc thanh,1
28394,cong ty thuong mai va dich vu long phat (tnhh),0
46082,dtphuong,0
5954,le van thuan,1
45235,dgdnguyen cao nguyen,0
820,ly quoc sang,1
51609,noi that huynh cat tuong,0
646,nguyen xuan bang,1
36807,cb thong,0
30124,cong ty co phan moi truong hoan my,0
14047,tran the quan,1
14060,tran the son,1
13209,le nguyen thuy thien,1
43959,cbnguyen an co,0
11324,tran quang van quan,1
47533,dtbbui anh huong,0
39048,dl quynh,0
21714,tran kim tu,1
43410,cnbich chieu,0
40907,pk thang,0
26758,dntn dia dang,0
46998,dlle ba thien,0
14554,nguyen ngoc lan anh,1
1422,vo hoang bao,1
24527,student,1
21048,nguyen phu si,1
25884,dntn dong y hai thuong,0
38299,dgd nguyen chan phong,0
9224,vo duc anh,1
52646,quoc,0
44501,cbthanh,0
9814,nguyen cong thang,1
39610,dl cao nghiep,0
57194,thien,0
13596,nguyen hoa thao,1
3047,nguyen trung thang,1
20383,le minh triet,1
51930,tai,0
12881,nguyen dinh le phuong,1
39791,dtb ly quoc quyen,0
10880,tran minh sinh,1
19469,doan van thang,1
41809,dccdvvtld nguyen chan phong,0
42344,cafevo bao anh,0
10256,nguyen huu an,1
25822,doanh nghiep tn an thanh,0
32602,chi nhanh cty nong san buon ma thuot,0
20863,nguyen trung tien,1
57007,truong dai hoc bach cuc,0
56640,truong dai hoc quyen,0
53763,phong kham da khoa cat linh,0
45764,dgdle duy thang,0
10960,pham quang sang,1
25656,nguyen manh thao,1
32261,cty tnhh tin hoc phuong viet,0
47844,tan,0
58157,sang,0
23644,bui van xung,1
41273,dccdvvtld phuong,0
54438,hoi dong huong pham chan hung,0
33761,cty tnhh thuong mai dich vu xay dung sy nguyen,0
29480,cn cty tnhh ky thuat hoan my,0
2571,vu hoang hai an,1
7967,phan xuan quoc,1
27727,chi nhanh cong ty co phan tay f.o.r.d hai phong,0
33318,cty tnhh thuong mai va dich vu dl,0
25759,doanh nghiep tu nhan thuong mai thong,0
18261,nguyen thanh vinh,1
22830,vo hoang phuc,1
31631,cua hang ban son so 2 (cty thai son),0
53338,phong kham da khoa duong bich lien,0
51633,noi that thuy,0
58749,ho kinh an nhan,0
57502,co so phan duc son,0
29250,cong ty cp thuong mai va du lich thai binh duong,0
44251,cbbao bao,0
29960,cty tnhh dich vu thuong mai va san xuat kim bao,0
27444,cty tnhh xay dung thiet ke an phu hung,0
38893,the,0
51803,dien thoai phuong,0
41159,dccdvvtld le an binh,0
35571,cn le an khe,0
55604,quan ruou tran bao thach,0
2627,nguyen hai son,1
56246,tap hoa truong tam,0
16163,chau viet suong,1
8441,diep vuong anh,1
54549,son,0
54306,hoi dong huong nguyen bao ha,0
32822,cong ty tnhh det may xk chung lien,0
13288,nguyen ngoc si,1
40840,pk bich dao,0
52610,phong kham tan,0
7279,dang xuan binh,1
29158,cong ty tnhh dong khanh,0
41362,dccdvvtld tran bich hao,0
7880,nguyen chi thinh,1
49671,ho kinh doanh anh khoa,0
47397,dlhuynh cat tuong,0
10593,nguyen duc thang,1
5158,luu nguyen quoc thu,1
55484,quan ruou bich nhu,0
37636,thuan,0
1884,truong trong thang,1
39526,dl binh hoa,0
8367,diep vuong tam,1
41027,tho,0
22274,nguyen tam khoa,1
4831,pham thanh son,1
26369,doanh nghiep tn thanh minh chau,0
57976,co so phan chi anh,0
54232,thang,0
7779,tran tat anh,1
52217,thao,0
47707,dtbnguyen ba thinh,0
47499,dtbnguyen xuan sang,0
3853,phan duc thong,1
27133,doanh nghiep tu nhan van luong,0
24675,le ngoc hoang phuoc,1
36611,cb tan,0
5598,tran thi minh son,1
48166,thuan,0
48616,thang,0
46707,dtchan hung,0
9042,nguyen van thanh,1
26543,cong ty trach nhiem huu han truong hai,0
11782,huynh thi kim tho,1
36819,cb tran bao thuy,0
35687,cn anh tu,0
40013,dtb le bach du,0
32051,cong ty co phan dau tu xay dung va cong thuong long giang viet nam,0
50536,cua hang pham ba tung,0
40961,pk le bao hue,0
58943,phuong,0
53342,phong kham da khoa ba tung,0
49122,tai,0
51436,noi that dinh xuan thang,0
34873,ch an tam,0
43594,cnho bich thu,0
38106,dgd thanh,0
25361,tran khac huy,1
29567,dntn thuong mai nam viet,0
21395,pham nhat vin,1
16089,pham hong thuan,1
38203,dgd nguyen van thinh,0
57569,co so bich nga,0
33646,dntn dich vu cam do tin thanh,0
32105,doanh nghiep tu nhan phuc thanh,0
9544,le tien thai,1
42953,chbang bang,0
39271,dl nguyen minh tan,0
18917,nguyen huu nghia,1
25244,nguyen van hai,1
48285,pkvo thanh sanh,0
10088,cao ba the,1
40457,pk le an binh,0
43727,cnnguyen bach tuyet,0
45339,dgdcat linh,0
53981,hoi dong huong ba ky,0
39042,keu,0
49619,ho kinh doanh ly quoc quyen,0
16803,ho thanh thai,1
26915,dntn thanh tien phat,0
58766,ho kinh bui duy quy,0
48715,pkcanh tuan,0
46922,dltran bich chieu,0
46424,dtnguyen anh tan,0
10334,dao van thang,1
29394,cong ty tnhh san xuat thuong mai giay nghia ky,0
22408,hoang trung hieu,1
29789,cong ty co phan xay lap vien tin,0
2886,tran minh son,1
42234,cafethai,0
51910,dien thoai ba thien,0
35295,ch lam binh dat,0
18348,ngo phan tuan thanh,1
25699,cty tnhh mot thanh vien thuong mai tan hung phung,0
55997,tap hoa truong anh thu,0
18575,nguyen van ngon,1
8342,diep vuong sang,1
36063,cn thanh,0
10164,nguyen huu quang,1
34096,doanh nghiep tu nhan nha hang nhi kieu,0
46371,dtbao dinh,0
55055,nha khoa bao quynh,0
37864,dgd bich hang,0
12161,pham thi thanh thanh,1
6025,vu thi hoai tai,1
38975,dt huynh thi kim sinh,0
6023,vu thi hoai suong,1
13957,ho ngoc tam,1
45437,phuong,0
44921,dgdpham bich loan,0
3548,le anh sa,1
43873,cnnguyen cao tho,0
5160,luu nguyen quoc sinh,1
18268,ha nguyen vinh hoang,1
18457,hoang son thuy,1
55694,quan ruou bao chau,0
38864,dt thi,0
11679,nguyen binh anh,1
10274,dao van sang,1
17944,pham minh cuong,1
15498,huynh tuan si,1
40217,dtb nguyen bach tuyet,0
5442,le cong an,1
8183,bui minh anh,1
11977,huynh tran phuong,1
24614,nguyen vinh tien,1
34574,vo thi thu suong,0
1186,bui duy sanh,1
42628,chphuong,0
12471,nguyen cao anh,1
48873,dccdvvtldnguyen an co,0
15869,nguyen huy quy,1
51491,noi that le bao hue,0
20039,le ngoc anh,1
21223,truong trung hieu,1
59869,thanh,0
54588,nha khoa truong anh tho,0
36279,cb ly an tam,0
14251,pham tuan thong,1
12502,pham cong sang,1
2990,nguyen trung quynh,1
6239,duong thanh binh,1
22640,tran quoc tin,1
6276,ho quoc tam,1
30616,cty co phan do go va trang tri noi that thanh cong,0
54548,nha khoa son,0
56858,quoc,0
58411,co so thu muabach cuc,0
10956,pham quang tam,1
47075,dltran bao dinh,0
52493,phong kham anh minh,0
16374,nguyen le phu anh,1
32681,cty co phan nhien lieu cao nguyen,0
57457,co so bich chau,0
35705,cn le quang,0
25834,cong ty tnhh phat trien he thong phan phoi mien trung c.d.d.n,0
33191,cong ty tnhh thuong mai du lich viet han,0
18194,vo thai liem,1
32320,cong ty tnhh hoa phu,0
47211,dlthang,0
37180,dgd phuong,0
57337,co so an tam,0
14855,pham thi nhu tai,1
44750,dgdanh khai,0
13993,ho ngoc thong,1
15081,vo nguyen minh quan,1
44309,cbhuynh bao huy,0
34807,phong kham quoc hung,0
60011,quay thuoc bao truc,0
45433,dgdvo anh dung,0
7667,ho nguyen xuan bao,1
45475,dgdvo anh minh,0
7868,nguyen chi thien,1
41587,dccdvvtld bui minh thao,0
50320,cua hang ly an nhien,0
22838,nguyen hoang duy phuong,1
31094,cong ty trach nhiem huu han mot thanh vien xay dung - thuong mai - dich vu xay xat hoang hai,0
33530,dntn thuong mai dich vu 2000,0
43658,cnle duy thang,0
2889,tran minh son,1
57357,son,0
30053,cty co phan viet mien toan cau,0
17366,huynh kim hung,1
44802,dgdnguyen binh minh,0
33310,cong ty thao ha (tnhh),0
38884,dt cao ba thanh,0
56271,tap hoa truong vu bao lam,0
4948,le truong son,1
20302,le xuan quyet,1
50993,noi that dinh an lai,0
14394,nguyen khac bao thong,1
6139,duong thanh son,1
52219,dien thoai bao le,0
11677,nguyen binh an,1
33610,cong ty tnhh hyeong lee viet,0
55471,quan ruou ngo bang son,0
36318,phuong,0
374,dinh van duyen,1
9550,le tien thanh,1
55207,quan ruou dinh van phuong,0
35901,cn nguyen ngoc than,0
29915,cong ty cp hoang minh,0
22581,truong thi diem huong,1
31288,cong ty tnhh van long,0
25355,le ngoc huy,1
40435,dtb tran van do,0
9797,nguyen cong tam,1
41402,dccdvvtld bich lien,0
20414,nguyen thi hong phuoc,1
16398,le dinh son,1
4229,nguyen minh thanh,1
14454,nguyen ngoc lan quang,1
11750,huynh thi kim tam,1
41219,dccdvvtld anh dung,0
58451,thang,0
13110,nguyen quoc anh,1
33030,cong ty trach nhiem huu han mot thanh vien dai hoan thanh,0
1816,nguyen vu ngoc bang,1
25928,cty tnhh thuong mai & dich vu phat loi,0
24833,duong van duyen,1
16023,pham hong thai,1
24359,hoang trung duc,1
22095,huynh quoc chinh,1
34885,ch quan,0
41596,thang,0
29227,cong ty tnhh mot thanh vien xay dung thuong mai dich vu tai nguyen,0
42320,cafebinh dinh,0
6035,vu thi hoai thanh,1
52524,phong kham nguyen binh minh,0
40770,pk bich san,0
9617,le tien bao,1
17872,le thi bich thuy,1
2716,nguyen hai an,1
40664,pk ba phuoc,0
44771,dgdanh minh,0
48106,dtble cat uy,0
20693,banh le vu thien,1
3402,nguyen van sang,1
591,nguyen xuan thanh,1
55605,quan ruou tran bach cuc,0
2764,nguyen vu truong phuong,1
30177,cong ty tnhh thuong mai kim viet han,0
54462,hoi dong huong thuong,0
50906,cua hang bao van,0
32232,cty tnhh san xuat thuong mai det dao thanh,0
974,bui minh thang,1
16457,le dinh thanh,1
36756,cb nguyen bao ha,0
2816,nguyen vu truong thinh,1
4648,bui anh do,1
42415,cafenguyen van thinh,0
50700,cua hang thanh,0
56277,tap hoa truong bich diep,0
23301,nguyen thien uy,1
24160,tran trieu vi,1
8882,dam van tam,1
30372,cong ty tnhh dai loc phat,0
35690,cn tran bich chieu,0
28243,cty tnhh thuong mai vai soi thai hoa,0
7369,vu van khiem,1
34505,cong ty thuong mai va dich vu du lich le nguyen,0
37336,dgd bao quoc,0
55575,quan ruou bich diep,0
2818,nguyen vu truong thu,1
55339,quan ruou nguyen binh yen,0
26163,dntn quoc viet,0
27142,doanh nghiep tu nhan tan phat,0
24060,nguyen xuan huy,1
4984,le truong tai,1
41195,dccdvvtld ly quoc quyen,0
49958,ho kinh doanh bao long,0
48745,pknguyen cao nguyen,0
40190,dtb dang van thang,0
48209,pkquy,0
30209,cong ty tnhh thanh hung,0
13629,nguyen hoa anh,1
9112,vo duc quoc,1
48576,pkbang tam,0
22054,tran thanh vu,1
12285,nguyen hong thang,1
49293,dccdvvtldnguyen bao thai,0
45870,dgdthanh,0
15783,nguyen phuong tan,1
45704,dgdbao hoang,0
53313,tan,0
43448,cnle anh son,0
4288,nguyen minh anh,1
54779,nha khoa tai,0
5769,tran van tai,1
1731,nguyen vu ngoc tai,1
6091,vu thi hoai anh,1
15,nguyen thi nhu quan,1
55984,tap hoa truong nguyen anh khai,0
18882,hoang manh tuan,1
13815,huynh tuan tai,1
13024,nguyen quoc quang,1
8055,phan xuan an,1
46375,dttran van tai,0
14689,nguyen thanh binh,1
41416,dccdvvtld bich nga,0
30088,cong ty tnhh mot thanh vien dau tu va phat trien minh quan,0
53886,hoi dong huong truong anh tho,0
14382,nguyen khac bao tho,1
4645,bui anh truong,1
36331,cb quyen,0
4059,vu hong son,1
43730,thanh,0
34311,dtd vinh minh,0
36014,cn thien,0
33484,dntn thuong mai dich vu xay dung va san xuat minh lien,0
51700,dien thoai an nam,0
28680,cn cong ty tnhh san xuat - thuong mai m.d.m,0
7241,dang xuan thuan,1
10638,nguyen duc thong,1
4434,nguyen ngoc quan,1
21260,nguyen van quoc huy,1
23411,tran hong son,1
20723,nguyen thi hoai thuong,1
56970,tan,0
20896,nguyen tuan anh,1
1456,tran minh son,1
44558,thien,0
3678,vo tien sa,1
2060,pham minh anh,1
43906,cnchan hung,0
4729,duong chi tai,1
27091,chi nhanh cty tnhh thuong mai thach gia anh,0
9609,le tien anh,1
18529,noa quoc khaunh,1
48883,dccdvvtldquan,0
47414,dlthu,0
14753,vu minh thang,1
30084,cong ty tnhh thuong mai dich vu en ngoc,0
9512,le tien sang,1
20898,pham tuan anh,1
58234,thai,0
41576,dccdvvtld bao tin,0
1825,truong trong quy,1
3430,nguyen van tam,1
55756,quan ruou cao nghiep,0
6937,doan thanh tam,1
21672,duong van dung,1
14470,nguyen ngoc lan sang,1
44439,thien,0
19114,huynh duc tri,1
47207,dlbach loan,0
42731,chvu bich hien,0
26143,chi nhanh cong ty tnhh mot thanh vien binh nguyen,0
27269,cty tnhh thuong mai dich vu xnk dao tao nghe ngu sac,0
52074,dien thoai vu bich dao,0
3382,nguyen van phuong,1
12264,nguyen hong tai,1
7468,le duy thanh,1
18632,cap duy vuong,1
29477,htx co phan dong tien,0
55167,nha khoa cat linh,0
33153,cty tnhh thuong mai vo van na,0
22845,nguyen phan dona,1
27461,cong ty tnhh tm dv minh khang,0
56761,truong dai hoc anh tung,0
50026,ho kinh doanh thang,0
23002,doan nhat minh,1
32881,cong ty tnhh my hao,0
55204,quan ruou an di,0
13482,nguyen vuo lam thu,1
55588,quan ruou bao quoc,0
9986,luong van anh,1
24319,pham duong ngoc phuc,1
39958,dtb tran bich hao,0
26998,dntn xay dung thuong mai dich vu dai hai,0
11626,nguyen binh thanh,1
9469,le tan anh,1
37434,dgd binh nguyen,0
23362,huynh nhat quang,1
9457,le tan thuan,1
56275,thai,0
56783,truong dai hoc bich ha,0
3375,vu thi an,1
35965,cn thang,0
29957,cty tnhh thuong mai dich vu ha nhiep anh,0
11855,le ngoc phuong,1
5273,ngo vu thanh,1
10728,nguyen le truong thien,1
46195,son,0
10057,cao ba tam,1
40230,dtb nguyen binh hoa,0
23006,nguyen hoang minh,1
24682,nguyen dinh phuong,1
23303,vuong vinh vien,1
19994,nguyen thanh minh,1
51894,dien thoai son,0
31129,chi nhanh cong ty tnhh sarah le tai ha noi,0
33496,cong ty tnhh sea one viet nam,0
6155,duong thanh tai,1
34165,doanh nghiep tu nhan duc nguyen hoai,0
34512,chi nhanh thanh hoa-cong ty co phan tvdt va xay dung huong giang,0
14497,nguyen ngoc lan thanh,1
47407,dlthuan,0
45230,dgdnguyen duc thong,0
3354,vu thi thuan,1
27459,doanh nghiep tn duc tung nghe an,0
55501,quan ruou tran van tai,0
21687,trinh thi ly,1
6032,vu thi hoai than,1
43307,cnbui an nhan,0
42204,cafehuynh bich thuy,0
15645,nguyen minh tai,1
32476,dntn bay ngai,0
17399,phan dinh lam,1
55757,quan ruou bao quynh,0
19841,nguyen ho trong thao,1
47242,dlbach van,0
48867,pkthuan,0
43625,than,0
51602,noi that nguyen cao tien,0
50357,cua hang phuong,0
242,le hoang an,1
248,le hoang an,1
11674,nguyen binh thuan,1
12380,nguyen cao son,1
11280,ho quang thinh,1
7872,nguyen chi thanh,1
1798,nguyen vu ngoc thong,1
5559,do minh thuan,1
4510,nguyen ngoc sinh,1
38894,dt cao ky,0
47984,thanh,0
59251,the,0
44582,cbnguyen cao tien,0
54812,nha khoa vu bich san,0
2253,nguyen minh suong,1
1529,tran minh thuan,1
5649,tran thi minh thang,1
14946,pham thi nhu bang,1
14780,vu minh sinh,1
45429,dgdquy,0
1788,nguyen vu ngoc do,1
54699,nha khoa tran ba long,0
27752,xi nghiep tu doanh san xuat nuoc da hung hoa,0
20708,nguyen van tien,1
57661,co so nguyen bao huynh,0
22989,le cong ly,1
12344,nguyen hong anh,1
8534,dinh xuan thong,1
27185,cty tnhh mtv thuong mai dich vu bao duy nam,0
46324,dtpham ba tung,0
52626,phong kham ba thuc,0
59702,quay thuoc bao chan,0
56080,tap hoa truong ba cuong,0
51094,noi that sanh,0
11085,trinh duc tai,1
3859,phan duc khiem,1
20191,nguyen phuoc thanh,1
57177,truong dai hoc tran bao thuy,0
16671,pham vo hoai tam,1
53366,phong kham da khoa ngo bich ngan,0
40974,pk nguyen buu chuong,0
28494,cty tnhh dich vu thuong mai tu van hop phat,0
57307,co so quan,0
30686,dntn thuong mai dich vu vien thong,0
44143,cbnguyen van son,0
49290,thang,0
10258,nguyen huu an,1
16003,pham hong quyen,1
39001,dt nguyen chan phong,0
40123,dtb bao lam,0
55350,quan ruou anh tuan,0
26583,chi nhanh cong ty tnhh thuong mai hoang son tai hoa binh,0
59198,ho kinh bui binh nguyen,0
55054,nha khoa cao nghiep,0
16824,ho thanh thai,1
59126,ho kinh bao tin,0
13374,nguyen ngoc duyen,1
39079,dl an khe,0
1846,truong trong son,1
41701,the,0
8683,lam van hoang,1
35767,cn le bich hong,0
59112,ho kinh bao thach,0
44992,dgdduong thanh tam,0
21944,hoang trong vien,1
27553,cty tnhh thuong mai viet au,0
39563,dl nguyen binh yen,0
5748,tran van si,1
5600,tran thi minh phuong,1
39210,son,0
29043,cty tnhh mtv may tinh sach,0
56139,tap hoa truong bui bich lam,0
43541,sang,0
21477,phan ngoc hung,1
2134,vo thanh thai,1
56846,truong dai hoc bich lien,0
50971,cua hang nguyen cat tien,0
20955,trieu van kien,1
3914,tran the quan,1
24449,tran ngoc thinh,1
59818,quay thuoc tran tat thang,0
38509,dt anh tung,0
731,le phu thong,1
47914,thang,0
11860,le ngoc son,1
24959,do yen trinh,1
55406,quan ruou ba phuoc,0
24144,tran tich van,1
24045,dang hoang huy,1
46197,dtban mai,0
20914,truong le anh,1
51666,noi that tran cat ly,0
30988,cong ty tnhh thanh pho vui,0
35236,thang,0
48422,pkbich lien,0
17705,nguyen ngoc dai,1
27823,dntn thuong mai xuan dinh,0
39158,dl vo anh thao,0
59056,ho kinh bao huynh,0
11217,ho quang quoc,1
58287,co so thu muale bich ngoc,0
14328,nguyen khac bao si,1
36673,cb bui minh thao,0
32282,cty tnhh hong dao computer,0
18720,nguyen hoang anh,1
34067,cty tnhh san xuat thuong mai va tu van thuan phat,0
30584,dntn tm dv xd tan tuan thanh,0
26601,dntn cam thach,0
56560,tap hoa truong nguyen cao truong,0
7280,vu van quynh,1
9989,luong van anh,1
10753,nguyen le truong thuy,1
26067,cty tnhh may mac phan nguyen,0
26056,cong ty tnhh xay dung thach dai phat,0
51819,dien thoai anh tai,0
11319,tran quang van quy,1
16832,ho thanh thao,1
40024,son,0
52743,phong kham tan,0
38377,dt an khe,0
20540,phung duc vu quan,1
27507,cong ty tnhh thuong mai va dich vu hoan my,0
36830,cb cao si,0
24094,dinh hoang khang,1
21130,pham quoc thao,1
51668,noi that do,0
17007,ho ngoc an,1
11119,trinh duc thanh,1
60050,quay thuoc thu,0
58560,co so thu muanguyen bao quyen,0
46631,dtbao quynh,0
31250,chi nhanh cty tnhh san xuat thuong mai me ly,0
47611,dtbnguyen hai son,0
25202,ngo duc dat,1
32941,nguyen van nhung (78k4268),0
25463,tran cong thuc,1
9590,le tien thinh,1
59177,ho kinh dam binh duong,0
19018,nguyen truc tung,1
39034,dt chi cong,0
19519,tran anh dung,1
15316,le thanh anh,1
10526,nguyen van bang,1
58760,ho kinh son,0
2840,nguyen vu truong anh,1
17034,le minh chanh,1
59041,tai,0
38564,tam,0
25052,cao ngoc khanh,1
44246,cble bao an,0
